IMO Number,Vessel,Year,Month,ACT_AE_CONS,EXP_AE_CONS,AE_Dev_Prcnt,Per24h_Act_AE_Cons,Per24h_Exp_AE_Cons,Avg_ME_Act_SFOC,Avg_ME_Exp_SFOC,ACT_ME_CONS,EXP_ME_CONS,ME_SFOC_Dev_Prcnt,ACT_BLR_CONS,EXP_BLR_CONS,BLR_Dev_Prcnt,Reported CLO Cons.,Expected CLO Cons.,ME kWh,Actual_SCOC,Exp_SCOC,SCOC_Dev_Prcnt,ACT_ME_CONS_Laden,EXP_ME_CONS_Laden,Distance_Laden,ME_Rhr_Laden,Avg_Draught_Laden,Avg_BF_Laden,Avg_Speed_Laden,Per24h_Act_ME_Cons_Laden,ACT_ME_CONS_Ballast,EXP_ME_CONS_Ballast,Distance_Ballast,ME_Rhr_Ballast,Avg_Draught_Ballast,Avg_BF_Ballast,Avg_Speed_Ballast,Per24h_Act_ME_Cons_Ballast,Laden Expected Cons. @ Reported Draft - Reported Speed (@ 0% SFOC%),Ballast Expected Cons. @ Reported Draft - Reported Speed (@ 0% SFOC%),Laden Cons Diff. from Exp. Cons. @0% SFOC%,Laden Cons. Dev. due to M.E (mt),Laden Cons. Dev. due to Hull (mt),Ballast Cons Diff. from Exp. Cons. @0% SFOC%,Ballast Cons. Dev. due to M.E (mt),Ballast Cons. Dev. due to Hull (mt)
9385192,PINNACLE SPIRIT,2023,2,92,103.3,-10.94,3.29,3.69,200.28,181.35,582.5,527.45,10.44,13.8,17.96,-23.16,0,0,4336937.03,0,0,,376.6,339.93,2438.8,192,15,3,12.7,47.08,205.9,187.52,2398,239,7.5,3,10.03,20.67,31.49,14.17,15.59,12.31,3.28,6.5,5.02,1.48
9385192,PINNACLE SPIRIT,2023,3,106.46,123.35,-13.69,3.43,3.98,189.62,174.75,126.5,116.58,8.51,268.5,139.14,92.97,0,0,2037422.07,0,0,,126.5,116.58,897,72,13.9,4,12.46,42.17,0,0,0,0,,4,,,30.87,,11.3,8.08,3.22,,,
9385192,PINNACLE SPIRIT,2023,4,92.29,86.21,7.05,3.07,2.87,191.19,174.64,405.2,370.13,9.48,130.71,210.22,-37.82,0,0,2119395.28,0,0,,405.2,370.13,2831,227.08,12.53,4,12.47,42.83,0,0,0,0,,4,,,30.54,,12.29,9.11,3.18,,,
9385192,PINNACLE SPIRIT,2023,5,76.55,73.1,4.72,2.47,2.36,197.46,175.94,164.3,146.39,12.23,52.76,64.35,-18.01,0,0,913194,0,0,,123.2,110.03,771,62,15.65,4,12.44,47.69,41.1,36.36,392,36,7.5,4,10.89,27.4,36.6,18.55,11.09,7.28,3.81,8.85,6.92,1.93
9385192,PINNACLE SPIRIT,2023,6,93.8,78.09,20.12,3.14,2.61,192.32,174.42,632.5,573.64,10.26,93.18,127.97,-27.19,0,0,5038953.33,0,0,,434.4,398.07,2792,217,15,5,12.87,48.04,198.1,175.57,1548,129.7,7.5,4,11.94,36.69,34.43,23.88,13.61,10.02,3.59,12.81,10.32,2.49
9385192,PINNACLE SPIRIT,2023,7,104.52,92.07,13.52,3.36,2.96,186.49,171.65,513.2,472.37,8.64,193.57,127.59,51.71,0,0,3619021.44,0,0,,0,0,0,0,,4,,,513.2,472.37,3638,261.2,8,5,13.93,47.17,,37.81,,,,9.36,5.42,3.94
9385192,PINNACLE SPIRIT,2023,8,101.06,92.92,8.76,3.26,3,,,0,0,,77.47,72.85,6.34,0,0,1189181.86,0,0,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9385192,PINNACLE SPIRIT,2023,9,103.3,98.06,5.34,3.41,3.24,,,0,0,,0.5,0.24,108.33,0,0,8122157.37,0,0,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9385192,PINNACLE SPIRIT,2023,10,79.85,67.84,17.7,2.62,2.23,,,0,0,,205.75,115.73,77.78,0,0,268676.5,0,0,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9385192,PINNACLE SPIRIT,2023,11,102.75,91.06,12.84,3.41,3.02,200.26,178.03,645.3,573.66,12.49,52.1,23.87,118.27,463,405,3354080.5,0.13,0.11,18.18,138.1,126.54,960,72,15.4,3,13.33,46.03,507.2,447.12,4834,372.8,7.5,4,12.97,32.66,40.17,29.88,5.86,1.67,4.19,2.78,-0.33,3.11
9385192,PINNACLE SPIRIT,2023,12,114.05,100.89,13.04,3.61,3.19,190.64,175.52,578.5,532.61,8.62,113.85,112.84,0.9,0,0,3876837.68,0,0,,259.8,238.78,1893,144.3,15.4,4,13.12,43.21,318.7,293.83,3553,315.8,7.87,4,11.25,24.22,39.79,20.66,3.42,-0.73,4.15,3.56,1.41,2.15
9385192,PINNACLE SPIRIT,2024,1,2,2.41,-17.01,3.83,4.62,195.32,187.12,11.2,10.73,4.38,0.6,0.55,9.09,0,0,57341.6,0,0,,0,0,0,0,,4,,,11.2,10.73,123,12.52,8,4,9.82,21.54,,14.23,,,,7.31,5.83,1.48
9390628,DILONG SPIRIT,2023,1,118.4,119.31,-0.76,3.84,3.87,180.45,171.15,55.7,52.83,5.43,64.9,60.44,7.38,0,0,2409833.45,0,0,,0,0,0,0,,4,,,55.7,52.83,641,66,7.75,5,9.71,20.25,,13.98,,,,6.27,6.12,0.15
9390628,DILONG SPIRIT,2023,2,96.8,107.14,-9.65,3.46,3.83,165.17,165.17,115.6,115.6,0,94.4,131.08,-27.98,0,0,3972356.55,0,0,,53.3,53.3,429,35,15.8,5,12.26,36.55,62.3,62.3,558,41.5,7.8,5,13.45,36.01,34.95,34.76,1.6,1.22,0.38,1.25,0.87,0.38
9390628,DILONG SPIRIT,2023,3,118.4,118.8,-0.34,3.79,3.81,178.58,178.58,132.9,132.9,0,69.8,36.73,90.04,0,0,4600291.18,0,0,,112.8,112.8,775,61.5,14.88,4,12.6,44.02,20.1,20.1,253,21,7.8,3,12.05,22.84,32.57,24.14,11.45,11.09,0.36,-1.3,-1.56,0.26
9390628,DILONG SPIRIT,2023,4,119.3,121.71,-1.98,3.94,4.02,158.64,158.64,81.2,81.2,0,111,92.52,19.97,0,0,3068391.99,0,0,,0,0,0,0,,4,,,81.2,81.2,738,57.5,7.7,4,12.83,33.83,,29.77,,,,4.06,3.74,0.32
9390628,DILONG SPIRIT,2023,5,116.1,112.87,2.86,3.77,3.66,175.43,175.43,69,69,0,12.3,10.08,22.02,0,0,6618625.2,0,0,,69,69,499,38.6,16.94,4,12.93,42.9,0,0,0,0,,4,,,41.99,,0.91,0.45,0.46,,,
9390628,DILONG SPIRIT,2023,6,121.3,115.12,5.37,4.05,3.85,180.42,180.42,45.6,45.6,0,108.7,115.27,-5.7,0,0,2491264.36,0,0,,29.1,29.1,239,19,10.4,4,12.58,36.76,16.5,16.5,219,21.5,8.7,3,10.19,18.33,30.73,15.66,6.03,5.7,0.33,2.67,2.5,0.17
9390628,DILONG SPIRIT,2023,7,120.8,114.41,5.59,3.91,3.71,186.35,185.63,185.4,184.69,0.38,48.9,36.12,35.38,0,0,4467597.47,0,0,,76.4,76.4,475,41,17.2,5,11.59,44.72,109,108.29,890,68.5,8.59,5,12.99,38.25,,32.42,,,,5.83,5.48,0.35
9390628,DILONG SPIRIT,2023,8,130.5,130.15,0.27,4.21,4.2,157.1,156.88,252.8,252.45,0.14,117.9,113.85,3.56,1240,1781,4877534.96,0.23,0.34,-32.35,55.4,55.05,345,24,13.7,5,14.38,55.4,197.4,197.4,2584,238.5,7.8,4,10.83,19.86,47.62,18.62,7.78,7.26,0.52,1.24,1.04,0.2
9390628,DILONG SPIRIT,2023,9,125.7,121.15,3.76,4.17,4.02,173.63,170.48,272,267.06,1.85,147.3,128.7,14.45,2200,2327,1839806.36,1.1,1.16,-5.17,168.2,163.26,1301,102.5,17.07,4,12.69,39.38,103.8,103.8,1778,195,7.74,4,9.12,12.77,,11.45,,,,1.32,1.2,0.12
9390628,DILONG SPIRIT,2023,10,122.1,117.43,3.98,3.97,3.82,181.11,181.1,242.9,242.89,0,103.8,109.73,-5.4,4680,4417,4247974,1.01,0.96,5.21,191.4,191.39,1485,117,17,5,12.69,39.26,51.5,51.5,465,36.5,7.8,4,12.74,33.88,40.76,29.35,-1.5,-1.94,0.44,4.53,4.21,0.32
9390628,DILONG SPIRIT,2023,11,124.1,120.87,2.67,4.14,4.03,181.72,181.72,256.4,256.4,0,77.9,65.42,19.08,2120,2047,1803430,1.08,1.04,3.85,0,0,0,0,,4,,,256.4,256.4,2538,197.5,7.8,4,12.85,31.15,,30.03,,,,1.12,0.79,0.33
9390628,DILONG SPIRIT,2023,12,129.2,121.14,6.65,4.1,3.84,185,183.87,369.3,367.03,0.62,107.4,92.56,16.03,0,0,4484299,0,0,,314.8,312.7,2090,164.5,16.8,4,12.71,45.93,54.5,54.33,718,67,7.64,4,10.72,19.53,39.96,17.99,5.97,5.53,0.44,1.54,1.34,0.2
9390628,DILONG SPIRIT,2024,1,7,6.78,3.24,4.1,3.97,,,0,0,,3.8,2.82,34.75,0,0,142370,0,0,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9399492,CASCADE SPIRIT,2023,1,110.1,95.05,15.83,3.53,3.05,175.76,174.95,237.3,236.21,0.46,81.2,34.07,138.33,0,0,3549582.04,0,0,,203.5,202.69,1490,124,16.2,4,12.02,39.39,33.8,33.52,420,39,7.8,3,10.77,20.74,23.86,,15.53,14.93,0.6,,,
9399492,CASCADE SPIRIT,2023,2,89.1,84.23,5.78,3.14,2.97,178.52,176.39,123.2,121.73,1.21,44.5,9.99,345.45,0,0,5401958.72,0,0,,123.2,121.73,832,69,16.2,3,12.06,42.85,0,0,0,0,,4,,,23.23,,19.62,19.03,0.59,,,
9399492,CASCADE SPIRIT,2023,3,85.22,81.17,4.99,2.75,2.62,197.94,172.81,79.7,69.58,14.54,111.52,117.94,-5.44,0,0,2048621.92,0,0,,79.7,69.58,557,43,14.75,3,12.95,44.48,0,0,0,0,,4,,,24.38,,20.1,19.48,0.62,,,
9399492,CASCADE SPIRIT,2023,4,90.3,83.31,8.39,3.04,2.81,186.02,178.86,38.7,37.21,4,2.7,3.74,-27.81,0,0,7324621.89,0,0,,38.7,37.21,272,22,13.3,5,12.36,42.22,0,0,0,0,,4,,,22.25,,19.97,19.41,0.56,,,
9399492,CASCADE SPIRIT,2023,5,97.4,85.84,13.47,3.08,2.72,176.78,176.78,396.2,396.2,0,92.3,59.28,55.7,0,0,6473003.35,0,0,,189.2,189.2,1215,94,13.3,3,12.93,48.31,207,207,1576,141,7.7,5,11.18,35.2,24.04,14.26,24.27,23.66,0.61,20.94,20.58,0.36
9399492,CASCADE SPIRIT,2023,6,96.2,78.97,21.82,3.23,2.65,177.39,177.39,331.7,331.7,0,67.1,34.16,96.43,0,0,3405179.92,0,0,,0,0,0,0,,4,,,331.7,331.7,4033,433,7.72,5,9.31,18.39,,,,,,,,
9399492,CASCADE SPIRIT,2023,7,95.7,85.7,11.67,3.09,2.77,179.26,178.93,205.1,204.72,0.19,138,116.17,18.79,0,0,1965603.91,0,0,,139.8,139.42,804,64.5,16.6,5,12.47,52.02,65.3,65.3,486,38,7.75,5,12.79,41.33,27.6,21.72,24.42,23.72,0.7,19.61,19.06,0.55
9399492,CASCADE SPIRIT,2023,8,91.8,82.95,10.67,2.95,2.66,178.35,177.47,47,46.77,0.49,15,13.14,14.16,0,0,6889366.67,0,0,,47,46.77,272,23,16.66,4,11.83,49.04,0,0,0,0,,4,,,23.06,,25.98,25.4,0.58,,,
9399492,CASCADE SPIRIT,2023,9,94.1,88.09,6.82,3.15,2.95,176.29,172.46,132,129.13,2.22,129.6,85.27,51.99,1960,2494,4009317.57,0.45,0.57,-21.05,28.5,27.52,249,20,10.75,3,12.45,34.2,103.5,101.61,875,71,7.6,5,12.32,34.97,20.74,19.27,13.46,12.94,0.52,15.7,15.21,0.49
9399492,CASCADE SPIRIT,2023,10,107.7,95.31,13,3.48,3.08,184.31,179.05,373.6,362.94,2.94,44.3,29.88,48.26,3693,4630,4141633.5,0.82,1.03,-20.39,274.3,264.35,1750,140,16.2,5,12.5,47.02,99.3,98.59,1220,129.5,7.7,5,9.42,18.39,27.49,,19.53,18.83,0.7,,,
9399492,CASCADE SPIRIT,2023,11,106.1,93.99,12.88,3.51,3.11,187.5,185.32,155.1,153.3,1.17,150.5,201.46,-25.3,1724,2314,1693775.3,0.94,1.26,-25.4,37.4,36.49,251,20,16.2,5,12.55,44.88,117.7,116.81,1926,227,7.9,5,8.48,12.44,27.82,,17.06,16.36,0.7,,,
9399492,CASCADE SPIRIT,2023,12,100.2,94.04,6.55,3.22,3.02,180.93,176.74,302.9,295.9,2.37,81.3,84.74,-4.06,4334,5137,4985854,0.8,0.95,-15.79,281.8,274.8,1704,142,15.6,5,12,47.63,21.1,21.1,242,26,8.55,4,9.31,19.54,,,,,,,,
9399492,CASCADE SPIRIT,2024,1,5.2,4.36,19.27,3.46,2.91,185.61,181.62,21.4,20.94,2.2,1.5,2.39,-37.24,110,147,115296,0.88,1.17,-24.79,0,0,0,0,,4,,,21.4,20.94,248,24,9.4,4,10.33,21.4,,,,,,,,
9404833,SUMMIT SPIRIT,2023,1,107.29,8.8,1119.2,3.45,0.28,188.05,175.63,50.4,47.07,7.07,133.25,129.7,2.74,0,0,2837632.17,0,0,,50.4,47.07,284,24,15.8,5,11.83,50.4,0,0,0,0,,4,,,33.53,,16.87,15.12,1.75,,,
9404833,SUMMIT SPIRIT,2023,2,88.8,26.56,234.34,3.17,0.95,,,0,0,,116.94,91.71,27.51,0,0,1336986.64,0,0,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9404833,SUMMIT SPIRIT,2023,3,91.46,93.36,-2.04,3.02,3.08,195.59,178.68,72.3,66.05,9.46,103.02,160.2,-35.69,0,0,4280707.81,0,0,,72.3,66.05,470,41,15.98,4,11.46,42.32,0,0,0,0,,4,,,31.53,,10.79,9.14,1.65,,,
9404833,SUMMIT SPIRIT,2023,4,96.47,103.23,-6.55,3.13,3.35,198.77,188.89,207.1,196.8,5.23,51.25,49.69,3.14,0,0,2381919.22,0,0,,0,0,0,0,,4,,,207.1,196.8,2134,183,7.38,3,11.66,27.14,,21.51,,,,5.63,4.51,1.12
9404833,SUMMIT SPIRIT,2023,5,100.35,61.83,62.3,3.3,2.03,192.08,181.87,369.1,349.48,5.61,60.37,50.71,19.05,0,0,4204628.19,0,0,,369.1,349.48,2698.7,212.4,13.9,3,12.71,41.71,0,0,0,0,,4,,,31.37,,10.34,8.7,1.64,,,
9404833,SUMMIT SPIRIT,2023,6,107.49,110.35,-2.59,3.55,3.64,191.04,177.42,285.1,264.78,7.67,87.13,134.98,-35.45,0,0,4956393.04,0,0,,276.4,256.54,1676,136.5,14.93,4,12.28,48.6,8.7,8.24,100,10,7.35,4,10,20.71,29.82,,18.78,17.22,1.56,,,
9404833,SUMMIT SPIRIT,2023,7,103.8,94.75,9.55,3.37,3.08,185.23,180.37,191.3,186.28,2.69,154.44,166.02,-6.98,0,0,4473764.73,0,0,,121.6,118.62,850,72,16.67,4,11.81,40.53,69.7,67.66,721,79.6,7.35,4,9.06,20.99,32.9,10.99,7.63,5.91,1.72,10,9.43,0.57
9404833,SUMMIT SPIRIT,2023,8,106.41,95.43,11.51,3.47,3.11,192.88,183.11,608.9,578.05,5.34,12.99,14.76,-11.99,0,0,4842080.52,0,0,,539.5,510.75,3794,312.5,15.7,4,12.14,41.43,69.4,67.3,824,75,7.4,4,10.99,22.17,34.54,18.91,6.89,5.09,1.8,3.26,2.27,0.99
9404833,SUMMIT SPIRIT,2023,9,113.3,11926.31,-99.05,3.78,397.54,191.81,184.73,209.6,201.86,3.83,130.9,35.44,269.36,0,0,1658940.76,0,0,,141.8,134.06,1167,96,15.7,5,12.16,35.45,67.8,67.8,928,110.5,7.35,3,8.4,14.74,35.34,,0.11,-1.73,1.84,,,
9404833,SUMMIT SPIRIT,2023,10,67.2,55.05,22.07,2.17,1.78,150.74,150.74,89,89,0,15.8,19.29,-18.09,0,0,696629,0,0,,0,0,0,0,,4,,,89,89,1241,117,7.3,3,10.61,18.24,,16.52,,,,1.72,0.86,0.86
9404833,SUMMIT SPIRIT,2023,11,115,108.42,6.07,3.79,3.57,148.48,148.48,607.9,607.9,0,9.4,6.57,43.07,0,0,6222504.5,0,0,,134.3,134.3,1154,95.5,13.9,4,12.08,33.75,473.6,473.6,4627.21,361,7.3,4,12.82,31.49,28.31,28.75,5.44,3.96,1.48,2.74,1.24,1.5
9404833,SUMMIT SPIRIT,2023,12,104.9,96.26,8.98,3.33,3.06,180.79,173.1,398.5,381.56,4.44,89.4,118.75,-24.72,3113,2892,6017275,0.48,0.44,9.09,361.9,344.96,2503,182.98,15.3,4,13.68,47.47,36.6,36.6,414,44.1,7.5,3,9.39,19.89,43.73,11.83,3.74,1.46,2.28,8.06,7.44,0.62
9404833,SUMMIT SPIRIT,2024,1,7.7,8.3,-7.23,3.39,3.65,186.58,180.58,86.8,84.01,3.32,0,0,,622,540,476204.78,1.2,1.04,15.38,86.8,84.01,628,47.5,15.3,5,13.22,43.86,0,0,0,0,,4,,,40.38,,3.48,1.37,2.11,,,
9404845,ZENITH SPIRIT,2023,1,94.7,8.72,986.01,3.08,0.28,195.09,183.53,141.7,133.3,6.3,99.53,66.82,48.95,0,0,5027402.02,0,0,,136.4,129.15,1046,84.2,12.2,5,12.42,38.88,5.3,4.15,79,11,7.8,5,7.18,11.52,30.63,,8.25,6.13,2.12,,,
9404845,ZENITH SPIRIT,2023,2,88.5,355.07,-75.08,3.16,12.66,189.83,185.59,96.3,94.15,2.28,146.77,142.71,2.84,0,0,1015864.8,0,0,,17.7,16.7,111,9.5,14.7,2,11.68,44.72,78.6,77.45,903,91,7.8,4,9.92,20.74,24.36,14.48,20.36,18.67,1.69,6.26,5.26,1
9404845,ZENITH SPIRIT,2023,3,102.2,207.2,-50.68,3.29,6.67,204.85,195.21,57.2,54.51,4.93,36.3,34.68,4.67,0,0,3420619.2,0,0,,0,0,0,0,,4,,,57.2,54.51,764,79.5,7.8,4,9.61,17.28,,13.3,,,,3.98,3.06,0.92
9404845,ZENITH SPIRIT,2023,4,99.9,358.25,-72.11,3.32,11.89,200.09,184.96,97.1,89.76,8.18,84.8,144.45,-41.29,0,0,3966990.9,0,0,,8.7,8.12,67,7,16,3,9.57,29.83,88.4,81.64,853,76,7.8,5,11.22,27.89,18.72,20.81,11.11,9.81,1.3,7.08,5.64,1.44
9404845,ZENITH SPIRIT,2023,5,109.96,652.88,-83.16,3.55,21.06,197.02,180.77,48.5,44.5,8.99,213.06,223.48,-4.66,0,0,1677650.17,0,0,,41,37.71,288,24,16.6,4,12,41,7.5,6.79,81,7.5,7.6,4,10.8,24.19,,18.23,,,,5.96,4.7,1.26
9404845,ZENITH SPIRIT,2023,6,104,264.3,-60.65,3.5,8.9,196.92,179.33,249.1,226.85,9.81,107.46,135.87,-20.91,0,0,4663877.71,0,0,,182.9,166.68,1147,92,16.84,5,12.47,47.71,66.2,60.17,491,41.6,7.63,4,11.8,38.27,38.53,23.29,9.18,6.51,2.67,14.98,13.37,1.61
9404845,ZENITH SPIRIT,2023,7,116.9,6.8,1619.12,3.8,0.22,201.2,181.13,476.4,428.87,11.08,85.5,97.24,-12.07,0,0,5393232.43,0,0,,381.5,342.71,2477,188.1,15.56,4,13.17,48.68,94.9,86.16,823,64.8,7.6,4,12.7,35.15,41.94,28.42,6.74,3.83,2.91,6.73,4.76,1.97
9404845,ZENITH SPIRIT,2023,8,102.6,14.66,599.86,3.31,0.47,191.45,181.52,172.8,163.83,5.48,82.68,102.34,-19.21,0,0,2815371.83,0,0,,149.1,141.83,941,75.7,15.58,5,12.43,47.27,23.7,22,214,24,7.6,4,8.92,23.7,36.56,,10.71,8.18,2.53,,,
9404845,ZENITH SPIRIT,2023,9,74.9,36.34,106.11,2.49,1.21,207.4,196.6,169.9,161.05,5.5,23.1,19.57,18.04,1330,1573,884691.8,1.38,1.64,-15.85,0,0,0,0,,4,,,169.9,161.05,2186,211.5,7.6,4,10.34,19.28,,16.17,,,,3.11,1.99,1.12
9404845,ZENITH SPIRIT,2023,10,113.8,98.51,15.52,3.65,3.16,201.13,188.46,691.2,647.65,6.72,17.5,23.9,-26.78,4850,5308,3851328,1.16,1.27,-8.66,514.9,479.01,3948,327,15.85,4,12.07,37.79,176.3,168.64,2840,304,7.6,4,9.34,13.91,35.15,12.17,2.64,0.2,2.44,1.74,0.9,0.84
9404845,ZENITH SPIRIT,2023,11,106.9,93.88,13.87,3.56,3.12,199.02,184.58,462,428.49,7.82,101.8,119.08,-14.51,3540,3689,2926782.3,1.11,1.16,-4.31,234,217.42,1588,120,14.8,5,13.23,46.8,228,211.07,2439,214.8,7.6,4,11.35,25.47,37.15,20.93,9.65,7.08,2.57,4.54,3.09,1.45
9404845,ZENITH SPIRIT,2023,12,111.78,100.83,10.86,3.54,3.2,195.91,185.54,388,367.46,5.59,84.72,109.48,-22.62,4010,4541,3863606.32,0.95,1.08,-12.04,223.2,210.07,1827,145.48,14.09,4,12.56,36.82,164.8,157.39,1718,134.5,7.6,4,12.77,29.43,31.58,28.83,5.24,3.05,2.19,0.6,-1.4,2
9404845,ZENITH SPIRIT,2024,1,8.4,7.84,7.14,3.42,3.19,196.32,186.37,81.7,77.56,5.34,0,0,,430,487,416152.06,0.95,1.08,-12.04,81.7,77.56,714,59.02,13.8,3,12.1,33.22,0,0,0,0,,4,,,27.4,,5.82,3.92,1.9,,,
9408322,TARBET SPIRIT,2023,1,91.42,69.92,30.75,2.96,2.26,174.58,173.24,45.5,45.15,0.78,128.37,156.63,-18.04,0,0,319854.84,0,0,,33.3,32.95,407,35,13.34,4,11.63,22.83,12.2,12.2,182,16,7.35,4,11.38,18.21,16.73,12.55,6.1,5.77,0.33,5.66,5.41,0.25
9408322,TARBET SPIRIT,2023,2,71.15,54.14,31.42,2.56,1.95,173.9,173.9,29.25,29.25,0,38,24.85,52.92,0,0,1897038.94,0,0,,29.25,29.25,473,48,13.45,5,9.85,14.63,0,0,0,0,,4,,,,,,,,,,
9408322,TARBET SPIRIT,2023,3,81.4,58.46,39.24,2.64,1.89,,,0,0,,135.6,106.16,27.73,0,0,0,,,,0,0,247,0,13.45,4,,,0,0,131,0,6.9,3,,,,,,,,,,
9408322,TARBET SPIRIT,2023,4,39.6,30.55,29.62,1.32,1.02,,,0,0,,0,0,,0,0,0,,,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9408322,TARBET SPIRIT,2023,5,51.51,40.47,27.28,1.66,1.3,173.91,173.91,19.5,19.5,0,8.4,6.03,39.3,0,0,979314.23,0,0,,0,0,0,0,,4,,,19.5,19.5,272,24,7.2,4,11.33,19.5,,12.3,,,,7.2,6.96,0.24
9408322,TARBET SPIRIT,2023,6,91,70.82,28.49,3.04,2.36,172.14,172.14,122.1,122.1,0,29.3,14.24,105.76,0,0,2856792.11,0,0,,109.1,109.1,1192,95,13.33,5,12.55,27.56,13,13,270,22.5,7.2,4,12,13.83,21.3,,6.26,5.84,0.42,,,
9408322,TARBET SPIRIT,2023,7,107.9,71.48,50.95,3.45,2.28,172.91,172.91,130.4,130.4,0,82.4,76.11,8.26,0,0,2683015.98,0,0,,47.5,47.5,621,48,12.3,5,12.94,23.75,82.9,82.9,1335,116,7.42,4,11.51,17.16,22.95,13.02,0.8,0.34,0.46,4.14,3.88,0.26
9408322,TARBET SPIRIT,2023,8,98.4,77.6,26.8,3.17,2.5,166.81,166.81,39,39,0,126.8,151.02,-16.04,0,0,837423.88,0,0,,0,0,0,0,,4,,,39,39,739,74,7.34,4,9.99,12.66,,,,,,,,
9408322,TARBET SPIRIT,2023,9,87.67,65.7,33.44,2.93,2.19,178.85,175.61,149.45,146.74,1.85,63.4,79.85,-20.6,1225,1370,1368035.47,0.82,0.92,-10.87,119.65,119.32,1375,117.5,12.84,4,11.7,24.44,29.8,27.42,535,43,7.5,4,12.44,16.65,16.94,16.41,7.5,7.16,0.34,0.24,-0.09,0.33
9408322,TARBET SPIRIT,2023,10,86.06,63.16,36.26,2.78,2.04,176.33,176.33,48.9,48.9,0,148.45,95.46,55.51,1102,1209,879061.6,1.15,1.27,-9.45,22.8,22.8,265,24,13.2,5,11.04,22.8,26.1,26.1,433,36.2,7.5,4,11.96,17.28,14.57,14.56,8.23,7.94,0.29,2.72,2.43,0.29
9408322,TARBET SPIRIT,2023,11,62.95,49.37,27.51,2.1,1.65,174.17,174.17,68.4,68.4,0,52.15,46.58,11.96,0,0,439212,0,0,,0,0,0,0,,4,,,68.4,68.4,926,72,7.5,4,12.86,22.8,,18.05,,,,4.75,4.39,0.36
9408322,TARBET SPIRIT,2023,12,75.4,63.09,19.51,2.41,2.02,179.19,177.33,239.3,236.81,1.05,51.6,34.86,48.02,2040,2602,1443173,1.3,1.66,-21.69,214.2,211.88,2789,234,10,4,11.92,21.97,25.1,24.93,448,43.9,7.3,4,10.21,13.72,15.76,9.08,6.21,5.9,0.31,4.64,4.46,0.18
9408322,TARBET SPIRIT,2024,1,3.7,3.13,18.21,2.02,1.71,,,0,0,,2.8,3.04,-7.89,0,0,0,,,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9414503,YAMATO SPIRIT,2023,1,93.6,74.23,26.09,3,2.38,201.41,182.29,65.2,59.01,10.49,141.9,139.48,1.74,85,714,1625374.44,0.05,0.4,-87.5,0,0,0,0,,4,,,65.2,59.01,782,74,7.25,4,10.57,21.17,,10.06,,,,11.11,10.55,0.56
9414503,YAMATO SPIRIT,2023,2,82.92,63.69,30.19,2.97,2.28,192.05,173.15,68.8,62.03,10.91,93.41,90.5,3.22,191,781,441226.42,0.4,1.63,-75.46,34.1,30.3,345,27.6,9.83,3,12.5,29.65,34.7,31.73,654,93.5,7.3,4,6.99,8.9,17.4,,12.25,11.27,0.98,,,
9414503,YAMATO SPIRIT,2023,3,76.05,78.19,-2.74,2.47,2.54,185.1,175.42,162.8,154.28,5.52,50.95,57.41,-11.25,2744,4075,2981888.64,0.85,1.26,-32.54,102.5,97.39,981,77.3,12.24,4,12.69,31.82,60.3,56.89,610,43.8,7.43,5,13.93,32.95,21.31,23.16,10.51,9.31,1.2,9.79,8.49,1.3
9414503,YAMATO SPIRIT,2023,4,74.25,77.92,-4.71,2.5,2.62,186.68,183.07,98.6,96.69,1.98,52.65,34.26,53.68,2493,5164,3723502.64,0.62,1.28,-51.56,0,0,0,0,,4,,,98.6,96.69,1269,116.2,7.52,5,10.92,20.37,,11.38,,,,8.99,8.35,0.64
9414503,YAMATO SPIRIT,2023,5,88.25,78.35,12.64,2.85,2.53,186.28,184.51,31.6,31.3,0.96,143.65,187.74,-23.48,979,1684,1789757.38,0.5,0.87,-42.53,0,0,0,0,,4,,,31.6,31.3,560,63.1,7.62,4,8.87,12.02,,,,,,,,
9414503,YAMATO SPIRIT,2023,6,83.85,72.3,15.98,2.79,2.41,187.22,176.4,203,191.26,6.14,94.1,103.74,-9.29,109,1483,2318056.04,0.04,0.59,-93.22,96.4,90.39,888,70.5,12.63,4,12.6,32.82,106.6,100.87,1162,103.4,7.5,4,11.24,24.73,20.98,12.17,11.84,10.66,1.18,12.56,11.88,0.68
9414503,YAMATO SPIRIT,2023,7,102.1,81.85,24.74,3.29,2.64,195.59,180.73,164,151.54,8.22,121.99,151.08,-19.25,1121,2212,2076324.78,0.5,0.98,-48.98,129.2,118.18,1115,88.5,13.13,4,12.6,35.04,34.8,33.36,652,66.2,7.5,5,9.85,12.61,21.1,,13.94,12.76,1.18,,,
